PHONE_REDACTEDT18:PORT:PORT.990144Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.990299Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.990400Z	   16 Query	show create table `func`
PHONE_REDACTEDT18:PORT:PORT.991504Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.991698Z	   16 Query	show fields from `func`
PHONE_REDACTEDT18:PORT:PORT.993577Z	   16 Query	show fields from `func`
PHONE_REDACTEDT18:PORT:PORT.995369Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `func`
PHONE_REDACTEDT18:PORT:PORT.995609Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.995731Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.995858Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.996000Z	   16 Query	SHOW TRIGGERS LIKE 'func'
PHONE_REDACTEDT18:PORT:PORT.997331Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.997467Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.997615Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'func'
PHONE_REDACTEDT18:PORT:PORT.998034Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.998129Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.998266Z	   16 Query	show table status like 'global\_grants'
PHONE_REDACTEDT18:PORT:PORT.000959Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.001092Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.001191Z	   16 Query	show create table `global_grants`
PHONE_REDACTEDT18:PORT:PORT.002213Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.002388Z	   16 Query	show fields from `global_grants`
PHONE_REDACTEDT18:PORT:PORT.004289Z	   16 Query	show fields from `global_grants`
PHONE_REDACTEDT18:PORT:PORT.006084Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `global_grants`
PHONE_REDACTEDT18:PORT:PORT.006559Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.006665Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.006828Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.006996Z	   16 Query	SHOW TRIGGERS LIKE 'global\_grants'
PHONE_REDACTEDT18:PORT:PORT.008534Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.008693Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.008885Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'global_grants'
PHONE_REDACTEDT18:PORT:PORT.009366Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.009460Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.009596Z	   16 Query	show table status like 'gtid\_executed'
PHONE_REDACTEDT18:PORT:PORT.012329Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.012462Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.012563Z	   16 Query	show create table `gtid_executed`
PHONE_REDACTEDT18:PORT:PORT.013553Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.013746Z	   16 Query	show fields from `gtid_executed`
PHONE_REDACTEDT18:PORT:PORT.015605Z	   16 Query	show fields from `gtid_executed`
PHONE_REDACTEDT18:PORT:PORT.017308Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.017457Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.017580Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.017768Z	   16 Query	SHOW TRIGGERS LIKE 'gtid\_executed'
PHONE_REDACTEDT18:PORT:PORT.019120Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.019259Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.019410Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'gtid_executed'
PHONE_REDACTEDT18:PORT:PORT.019824Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.019920Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.020054Z	   16 Query	show table status like 'help\_category'
PHONE_REDACTEDT18:PORT:PORT.025005Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.025152Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.025255Z	   16 Query	show create table `help_category`
PHONE_REDACTEDT18:PORT:PORT.025684Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.025844Z	   16 Query	show fields from `help_category`
PHONE_REDACTEDT18:PORT:PORT.027734Z	   16 Query	show fields from `help_category`
PHONE_REDACTEDT18:PORT:PORT.029463Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `help_category`
PHONE_REDACTEDT18:PORT:PORT.029998Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.030110Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.030228Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.030371Z	   16 Query	SHOW TRIGGERS LIKE 'help\_category'
PHONE_REDACTEDT18:PORT:PORT.031779Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.031923Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.032078Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'help_category'
PHONE_REDACTEDT18:PORT:PORT.032523Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.032614Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.032761Z	   16 Query	show table status like 'help\_keyword'
PHONE_REDACTEDT18:PORT:PORT.039599Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.039779Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.039888Z	   16 Query	show create table `help_keyword`
PHONE_REDACTEDT18:PORT:PORT.040295Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.040442Z	   16 Query	show fields from `help_keyword`
PHONE_REDACTEDT18:PORT:PORT.042275Z	   16 Query	show fields from `help_keyword`
PHONE_REDACTEDT18:PORT:PORT.044126Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `help_keyword`
PHONE_REDACTEDT18:PORT:PORT.047020Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.047141Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.047274Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.047430Z	   16 Query	SHOW TRIGGERS LIKE 'help\_keyword'
PHONE_REDACTEDT18:PORT:PORT.048891Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.049042Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.049197Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'help_keyword'
PHONE_REDACTEDT18:PORT:PORT.049640Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.049746Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.049898Z	   16 Query	show table status like 'help\_relation'
PHONE_REDACTEDT18:PORT:PORT.055760Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.055929Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.056035Z	   16 Query	show create table `help_relation`
PHONE_REDACTEDT18:PORT:PORT.056452Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.056598Z	   16 Query	show fields from `help_relation`
PHONE_REDACTEDT18:PORT:PORT.058473Z	   16 Query	show fields from `help_relation`
PHONE_REDACTEDT18:PORT:PORT.060291Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `help_relation`
PHONE_REDACTEDT18:PORT:PORT.062768Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.062891Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.063021Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.063176Z	   16 Query	SHOW TRIGGERS LIKE 'help\_relation'
PHONE_REDACTEDT18:PORT:PORT.064644Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.064805Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.064962Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'help_relation'
PHONE_REDACTEDT18:PORT:PORT.065386Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.065478Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.065613Z	   16 Query	show table status like 'help\_topic'
PHONE_REDACTEDT18:PORT:PORT.073912Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.074081Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.074207Z	   16 Query	show create table `help_topic`
PHONE_REDACTEDT18:PORT:PORT.074792Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.074999Z	   16 Query	show fields from `help_topic`
PHONE_REDACTEDT18:PORT:PORT.077334Z	   16 Query	show fields from `help_topic`
PHONE_REDACTEDT18:PORT:PORT.079728Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `help_topic`
PHONE_REDACTEDT18:PORT:PORT.118960Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.119116Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.119270Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.119455Z	   16 Query	SHOW TRIGGERS LIKE 'help\_topic'
PHONE_REDACTEDT18:PORT:PORT.120990Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.121139Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.121294Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'help_topic'
PHONE_REDACTEDT18:PORT:PORT.121787Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.121928Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.122113Z	   16 Query	show table status like 'innodb\_index\_stats'
PHONE_REDACTEDT18:PORT:PORT.126063Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.126296Z	   16 Query	show fields from `innodb_index_stats`
PHONE_REDACTEDT18:PORT:PORT.130244Z	   16 Query	show fields from `innodb_index_stats`
PHONE_REDACTEDT18:PORT:PORT.132954Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `innodb_index_stats`
PHONE_REDACTEDT18:PORT:PORT.134920Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.135087Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.135248Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.135453Z	   16 Query	SHOW TRIGGERS LIKE 'innodb\_index\_stats'
PHONE_REDACTEDT18:PORT:PORT.137364Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.137556Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.137778Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'innodb_index_stats'
PHONE_REDACTEDT18:PORT:PORT.138343Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.138476Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.138611Z	   16 Query	show table status like 'innodb\_table\_stats'
PHONE_REDACTEDT18:PORT:PORT.141320Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.141495Z	   16 Query	show fields from `innodb_table_stats`
PHONE_REDACTEDT18:PORT:PORT.144349Z	   16 Query	show fields from `innodb_table_stats`
PHONE_REDACTEDT18:PORT:PORT.146299Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `innodb_table_stats`
PHONE_REDACTEDT18:PORT:PORT.146911Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.147026Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.147131Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.147275Z	   16 Query	SHOW TRIGGERS LIKE 'innodb\_table\_stats'
PHONE_REDACTEDT18:PORT:PORT.148679Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.148841Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.149001Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'innodb_table_stats'
PHONE_REDACTEDT18:PORT:PORT.149422Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.149514Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.149649Z	   16 Query	show table status like 'ndb\_binlog\_index'
PHONE_REDACTEDT18:PORT:PORT.154425Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.154586Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.154691Z	   16 Query	show create table `ndb_binlog_index`
PHONE_REDACTEDT18:PORT:PORT.155169Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.155322Z	   16 Query	show fields from `ndb_binlog_index`
PHONE_REDACTEDT18:PORT:PORT.157459Z	   16 Query	show fields from `ndb_binlog_index`
PHONE_REDACTEDT18:PORT:PORT.159526Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `ndb_binlog_index`
PHONE_REDACTEDT18:PORT:PORT.159802Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.159935Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.160054Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.160199Z	   16 Query	SHOW TRIGGERS LIKE 'ndb\_binlog\_index'
PHONE_REDACTEDT18:PORT:PORT.161567Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.161717Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.161876Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'ndb_binlog_index'
PHONE_REDACTEDT18:PORT:PORT.162362Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.162460Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.162601Z	   16 Query	show table status like 'password\_history'
PHONE_REDACTEDT18:PORT:PORT.165367Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.165523Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.165621Z	   16 Query	show create table `password_history`
PHONE_REDACTEDT18:PORT:PORT.166617Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.166812Z	   16 Query	show fields from `password_history`
PHONE_REDACTEDT18:PORT:PORT.168785Z	   16 Query	show fields from `password_history`
PHONE_REDACTEDT18:PORT:PORT.170617Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `password_history`
PHONE_REDACTEDT18:PORT:PORT.170894Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.171007Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.171125Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.171269Z	   16 Query	SHOW TRIGGERS LIKE 'password\_history'
PHONE_REDACTEDT18:PORT:PORT.172637Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.172798Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.172955Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'password_history'
PHONE_REDACTEDT18:PORT:PORT.173383Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.173500Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.173633Z	   16 Query	show table status like 'plugin'
PHONE_REDACTEDT18:PORT:PORT.176305Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.176439Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.176537Z	   16 Query	show create table `plugin`
PHONE_REDACTEDT18:PORT:PORT.177647Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.177842Z	   16 Query	show fields from `plugin`
PHONE_REDACTEDT18:PORT:PORT.179669Z	   16 Query	show fields from `plugin`
PHONE_REDACTEDT18:PORT:PORT.181373Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `plugin`
PHONE_REDACTEDT18:PORT:PORT.181584Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.181689Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.181823Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.181970Z	   16 Query	SHOW TRIGGERS LIKE 'plugin'
PHONE_REDACTEDT18:PORT:PORT.183342Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.183487Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.183637Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'plugin'
PHONE_REDACTEDT18:PORT:PORT.184052Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.184148Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.184282Z	   16 Query	show table status like 'procs\_priv'
PHONE_REDACTEDT18:PORT:PORT.186980Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.187117Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.187217Z	   16 Query	show create table `procs_priv`
PHONE_REDACTEDT18:PORT:PORT.188395Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.188581Z	   16 Query	show fields from `procs_priv`
PHONE_REDACTEDT18:PORT:PORT.190635Z	   16 Query	show fields from `procs_priv`
PHONE_REDACTEDT18:PORT:PORT.192593Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `procs_priv`
PHONE_REDACTEDT18:PORT:PORT.192873Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.192987Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.193108Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.193252Z	   16 Query	SHOW TRIGGERS LIKE 'procs\_priv'
PHONE_REDACTEDT18:PORT:PORT.194616Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.194776Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.194937Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'procs_priv'
PHONE_REDACTEDT18:PORT:PORT.195384Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.195476Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.195615Z	   16 Query	show table status like 'proxies\_priv'
PHONE_REDACTEDT18:PORT:PORT.198344Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.198479Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.198578Z	   16 Query	show create table `proxies_priv`
PHONE_REDACTEDT18:PORT:PORT.199742Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.199942Z	   16 Query	show fields from `proxies_priv`
PHONE_REDACTEDT18:PORT:PORT.201984Z	   16 Query	show fields from `proxies_priv`
PHONE_REDACTEDT18:PORT:PORT.203973Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `proxies_priv`
PHONE_REDACTEDT18:PORT:PORT.204227Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.204335Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.204456Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.204600Z	   16 Query	SHOW TRIGGERS LIKE 'proxies\_priv'
PHONE_REDACTEDT18:PORT:PORT.205985Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.206128Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.206301Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'proxies_priv'
PHONE_REDACTEDT18:PORT:PORT.206702Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.206812Z	   16 Query	ROLLBACK TO SAVEPOINT sp
PHONE_REDACTEDT18:PORT:PORT.206948Z	   16 Query	show table status like 'replication\_asynchronous\_connection\_failover'
PHONE_REDACTEDT18:PORT:PORT.211728Z	   16 Query	SET SQL_QUOTE_SHOW_CREATE=1
PHONE_REDACTEDT18:PORT:PORT.211873Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.211977Z	   16 Query	show create table `replication_asynchronous_connection_failover`
PHONE_REDACTEDT18:PORT:PORT.212440Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.212588Z	   16 Query	show fields from `replication_asynchronous_connection_failover`
PHONE_REDACTEDT18:PORT:PORT.214576Z	   16 Query	show fields from `replication_asynchronous_connection_failover`
PHONE_REDACTEDT18:PORT:PORT.216460Z	   16 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `replication_asynchronous_connection_failover`
PHONE_REDACTEDT18:PORT:PORT.216719Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.216830Z	   16 Query	use `mysql`
PHONE_REDACTEDT18:PORT:PORT.216948Z	   16 Query	select @@collation_database
PHONE_REDACTEDT18:PORT:PORT.217093Z	   16 Query	SHOW TRIGGERS LIKE 'replication\_asynchronous\_connection\_failover'
PHONE_REDACTEDT18:PORT:PORT.218446Z	   16 Query	SET SESSION character_set_results = 'utf8mb4'
PHONE_REDACTEDT18:PORT:PORT.218589Z	   16 Query	SET SESSION character_set_results = 'binary'
PHONE_REDACTEDT18:PORT:PORT.218756Z	   16 Query	SELECT COLUMN_NAME,                       JSON_EXTRACT(HISTOGRAM, '$."number-of-buckets-specified"')                FROM information_schema.COLUMN_STATISTICS                WHERE SCHEMA_NAME = 'mysql' AND TABLE_NAME = 'replication_asynchronous_connection_failover'
